,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
1447,s1448,Movie,Case 39,Christian Alvart,"renée zellweger, jodelle ferland, ian mcshane, bradley cooper, callum keith rennie, adrian lester, kerry o'malley, cynthia stevenson, alexander conti, philip cabrita","United States, Canada",2021-01-01,2009.0,R,111 min,"Horror Movies, Thrillers",A naïve social worker brings a 10-year-old child into her home to rescue the girl from abusive parents – only to learn that she isn't what she seems.
1448,s1449,TV Show,Cobra Kai,Unknown,"ralph macchio, william zabka, xolo maridueña, martin kove, mary mouser, tanner buchanan, courtney henggeler, jacob bertrand",United States,2021-01-01,2021.0,TV-14,3 Seasons,"TV Action & Adventure, TV Comedies, TV Dramas","Decades after the tournament that changed their lives, the rivalry between Johnny and Daniel reignites in this sequel to the ""Karate Kid"" films."
1449,s1450,TV Show,Dream Home Makeover,Unknown,unknown,United States,2021-01-01,2021.0,TV-G,2 Seasons,Reality TV,"Dreams come true for real families looking for the perfect home tailored to their own unique style, thanks to Shea and Syd McGee of Studio McGee."
1450,s1451,Movie,Eddie Murphy: Raw,Robert Townsend,eddie murphy,United States,2021-01-01,1987.0,R,90 min,Stand-Up Comedy,"This stand-up comedy classic features Eddie Murphy live in a provocative series of impressions, observations and remembrances of his childhood."
1451,s1452,Movie,Full Out 2: You Got This!,Jeff Deverett,"sydney cope, logan edra, liza wilk, braedyn bruner, billie merritt",United States,2021-01-01,2020.0,TV-Y,91 min,"Children & Family Movies, Dramas, Sports Movies","With a championship on the line, Chayse and her gymnastics team look to a local break-dancer for all the right moves to rise above their competition."
1452,s1453,Movie,Gimme Shelter,Ron Krauss,"vanessa hudgens, james earl jones, rosario dawson, ann dowd, stephanie szostak, emily meade, brendan fraser, dascha polanco",United States,2021-01-01,2013.0,PG-13,101 min,"Dramas, Independent Movies","After running away from her abusive mother, a streetwise teen seeks refuge with her father, but he rejects her when he learns that she's pregnant."
1453,s1454,Movie,Good Burger,Brian Robbins,"kenan thompson, kel mitchell, abe vigoda, dan schneider, shar jackson, jan schweiterman, linda cardellini, sinbad, ron lester, josh server, ginny schreiber",United States,2021-01-01,1997.0,PG,96 min,"Children & Family Movies, Comedies","Working at a neighborhood fast-food joint, two teens try to save the restaurant when a giant burger franchise fires up the competition."
1454,s1455,Movie,Good Hair,Jeff Stilson,"chris rock, nia long, maya angelou, ice-t, eve, meagan good, al sharpton, krs-one, raven-symoné",United States,2021-01-01,2009.0,PG-13,96 min,Documentaries,Chris Rock hops around the world going from beauty salons to science labs to comb through the mystery of Black hair.
1455,s1456,TV Show,Headspace Guide to Meditation,Unknown,andy puddicombe,United States,2021-01-01,2021.0,TV-G,1 Season,"Docuseries, Science & Nature TV","Headspace takes a friendly, animated look at the benefits of meditation while offering techniques and guided meditations to jump-start your practice."
1456,s1457,Movie,Into the Wild,Sean Penn,"emile hirsch, marcia gay harden, william hurt, jena malone, brian dierker, catherine keener, vince vaughn, kristen stewart, hal holbrook, zach galifianakis",United States,2021-01-01,2007.0,R,148 min,"Action & Adventure, Dramas, Independent Movies",A young man gives up everything – including his trust fund and ties to a seemingly stable family – to lead a solitary life in the wild.
1457,s1458,TV Show,Jenni Rivera: Mariposa de Barrio,Unknown,"angélica celaya, gabriel porras, rosalinda rodríguez, samadhi zendejas, tony garza, regina orquín, enrique montaño, adrián carvajal, emmanuel morales, adriano zendejas, xavier ruvalcaba, raúl sandoval, mauricio novoa, uriel del toro, ana wolfermann, stephanie arcila, vanessa pose, alma matrecito",United States,2021-01-01,2017.0,TV-MA,1 Season,"Spanish-Language TV Shows, TV Dramas",This drama follows Mexican-American singer Jenni Rivera's unlikely rise from suicidal pregnant teen and abused wife to banda superstar.
1458,s1459,Movie,London Heist,Mark McQueen,"craig fairbrass, james cosmo, mem ferda, nick moran, steven berkoff, nathalie cox, roland manookian, eddie webber, tony denham, katie clarkson-hill",United Kingdom,2021-01-01,2017.0,R,96 min,Action & Adventure,"After a heist gone wrong, a career criminal gradually uncovers the hidden motive behind his father's murder – and it has nothing to do with money."
1459,s1460,Movie,Mean Girls 2,Melanie Mayron,"meaghan martin, maiara walsh, jennifer stone, nicole gale anderson, claire holt, diego boneta, linden ashby, rhoda griffis, mike pniewski, patrick johnson, tim meadows",United States,2021-01-01,2011.0,PG-13,98 min,Comedies,The father of a high school pariah offers to pay another student's way through college if she makes friends with his outcast daughter.
1460,s1461,TV Show,Monarca,Unknown,"irene azuela, juan manuel bernal, osvaldo benavides, rosa maría bianchi, antonio de la vega, luis rábago, sophie gómez, james hyde, carla adell, regina pavón, dalí gonzález, alejandro de hoyos parera, josé manuel rincón, daniela schmidt, gabriela de la garza",Mexico,2021-01-01,2021.0,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas","After 20 years, Ana María returns to Mexico and vies for control of her family's tequila empire as it threatens to crumble under corruption and secrets."
1461,s1462,Movie,Mystic Pizza,Donald Petrie,"annabeth gish, julia roberts, lili taylor, vincent d'onofrio, william r. moses, adam storke, conchata ferrell, joanna merlin, porscha radcliffe, john fiore",United States,2021-01-01,1988.0,R,104 min,"Comedies, Dramas, Independent Movies","In a small fishing town, three teenage girls from blue-collar families navigate life and love while working in a pizza parlor."
1462,s1463,TV Show,Running Man,Unknown,"kim seo-yeong, um sang-hyun, kwon changwook, kim yeon-woo, kang shi-hyun, jeon tae-yeol, nam do-hyeong, park no-sik",Unknown,2021-01-01,2020.0,TV-Y7,1 Season,"Kids' TV, TV Comedies","Wanting to bring home the ultimate prize, a group of competitors gather for a championship — and discover both friends and enemies as they play!"
1463,s1464,TV Show,The Cat in the Hat Knows a Lot About That!,Tony Collingwood,"martin short, alexa torrington, jacob ewaniuk, robert tinkler, tracey hoyt","Canada, United Kingdom, United States",2021-01-01,2014.0,TV-Y,1 Season,Kids' TV,"The Cat in the Hat is back – and this time, he's teaching Sally and her brother, Nick, some awfully nifty things to think about!"
1464,s1465,Movie,The Creative Brain,"Jennifer Beamish, Toby Trackman",david eagleman,United States,2021-01-01,2019.0,TV-14,53 min,Documentaries,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity."
1465,s1466,TV Show,The Haunted Hathaways,Unknown,"amber frank, curtis harris, benjamin flores jr., breanna yde, ginifer king, chico benymon",United States,2021-01-01,2013.0,TV-G,2 Seasons,"Kids' TV, TV Comedies, TV Sci-Fi & Fantasy",Single mom Michelle Hathaway and her daughters find that they share their New Orleans home with the ghosts of single dad Ray Preston and his two sons.
1466,s1467,Movie,The Minimalists: Less Is Now,Unknown,unknown,United States,2021-01-01,2021.0,TV-14,54 min,Documentaries,They've built a movement out of minimalism. Longtime friends Joshua Fields Millburn and Ryan Nicodemus share how our lives can be better with less.
1467,s1468,Movie,Unknown,Jaume Collet-Serra,"liam neeson, diane kruger, january jones, aidan quinn, bruno ganz, frank langella, sebastian koch, olivier schneider, stipe erceg, rainer bock","United Kingdom, Germany, France, United States",2021-01-01,2011.0,PG-13,113 min,"Action & Adventure, Thrillers","Liam Neeson stars as a man who regains consciousness after a car accident, only to discover that another man is impersonating him."
1468,s1469,Movie,What Happened to Mr. Cha?,Kim Dong-kyu,"cha in-pyo, cho dal-hwan, song jae-ryong",South Korea,2021-01-01,2021.0,TV-MA,102 min,"Comedies, International Movies","With the peak of his career long behind him, an actor clings to his past glory — until a sudden wake-up call forces him to face who he's become."
1469,s1470,Movie,What's Eating Gilbert Grape,Lasse Hallström,"johnny depp, leonardo dicaprio, juliette lewis, mary steenburgen, darlene cates, laura harrington, mary kate schellhardt, kevin tighe, john c. reilly, crispin glover",United States,2021-01-01,1993.0,PG-13,118 min,"Classic Movies, Dramas, Independent Movies","In a backwater Iowa town, young Gilbert is torn between taking care of his troubled family and a girl who shows him new possibilities for his life."
1470,s1471,Movie,Alaska Is a Drag,Shaz Bennett,"martin l. washington jr., maya washington, matt dallas, christopher o'shea, jason scott lee, margaret cho, kevin daniels, john fleck, nia peeples, adam tomei",United States,2020-12-31,2017.0,TV-MA,83 min,"Dramas, LGBTQ Movies","Tormented by bullies, an aspiring drag star working at an Alaskan cannery becomes a skilled fighter and is tapped for competition by a boxing coach."
1471,s1472,Movie,Best of Stand-Up 2020,Unknown,"jerry seinfeld, leslie jones, taylor tomlinson, tom segura, jack whitehall, michelle buteau, bert kreischer, jo koy, donnell rawlings, jim jefferies, nikki glaser, george lopez, sam jay, marc maron, kevin hart, michael mcintyre, fortune feimster, eric andré, jim norton, felipe esparza, hannah gadsby, patton oswalt, vir das, robert kelly, urzila carlson, tom papa, kanan gill, ms. pat, rob schneider, adrienne iapalucci, kenny sebastian, thomas middleditch, ben schwartz",Unknown,2020-12-31,2020.0,TV-MA,77 min,Stand-Up Comedy,"From Jerry Seinfeld to Leslie Jones, Kevin Hart to Hannah Gadsby, laugh along with the funniest bits from Netflix's 2020 stand-up comedy specials."
1472,s1473,Movie,Bobby Jasoos,Samar Shaikh,"vidya balan, ali fazal, supriya pathak, tanvi azmi, zarina wahab, kiran kumar, rajendra gupta, arjan bajwa, prasad barve, aakash dahiya",India,2020-12-31,2014.0,TV-14,116 min,"Comedies, Dramas, International Movies","With unlimited determination and zero field experience, a small-town detective accepts a lucrative case from a mysterious – and suspicious – stranger."
1473,s1474,TV Show,Chilling Adventures of Sabrina,Unknown,"kiernan shipka, ross lynch, miranda otto, lucy davis, chance perdomo, michelle gomez, richard coyle, jaz sinclair, lachlan watson, tati gabrielle, adeline rudolph, abigail cowen, gavin leatherwood, bronson pinchot",United States,2020-12-31,2020.0,TV-14,4 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy","Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night."
1474,s1475,Movie,Tarung Sarung,Archie Hekagery,"panji zoni, yayan ruhian, maizura, cemal farukh, imelda therinne, surya saputra, jarot superdj, doyok superdj, hajra romessa, annette edoarda",Indonesia,2020-12-31,2020.0,TV-PG,116 min,"Action & Adventure, Dramas, Faith & Spirituality","Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business."
1475,s1476,Movie,Too Handsome to Handle,Sabrina Rochelle Kalangie,"ari irham, nikita willy, calvin jeremy, rachel amanda, dimas dinang, tarra budiman, marcellino lafrand, iis dahlia",Indonesia,2020-12-31,2019.0,TV-14,106 min,"Comedies, Dramas, International Movies","Wary of the effects of his good looks on others, a shut-in agrees to attend high school for the first time and meets a girl who's immune to his charm."
1476,s1477,TV Show,Best Leftovers Ever!,Unknown,"jackie tohn, david so, rosemary shrager",United States,2020-12-30,2020.0,TV-G,1 Season,Reality TV,Decadent pasta from day-old fries? Skillful cooks transform tired leftovers into tantalizing new dishes in this wildly creative culinary competition.
1477,s1478,TV Show,Dare Me,Unknown,"willa fitzgerald, herizen guardiola, marlo kelly, rob heaps, zach roerig, paul fitzgerald, alison thornton, tammy blanchard, amanda brugel, chris zylka",United States,2020-12-30,2019.0,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Thrillers","Relationships topple and loyalties flip when an icy new cheerleading coach takes over the high school squad ruled by Beth and her devoted BFF, Addy."
1478,s1479,TV Show,Equinox,Unknown,"danica curcic, karoline hamm, viola martinsen, lars brygmann, hanne hedelund, august issac carter, fanny leander bornedal, ask mossberg truelsen, peder holm johansen, alexandre willaume, susanne storm, andrea engelsmann persson, thomas chaanhing, morten hauch-fausbøll, eskil tonnesen","Denmark, United States",2020-12-30,2020.0,TV-MA,1 Season,"International TV Shows, TV Mysteries, TV Thrillers","Haunted by visions after her sister vanished with her classmates 21 years before, Astrid begins an investigation that uncovers the dark, eerie truth."
1479,s1480,TV Show,SanPa: Sins of the Savior,Cosima Spender,unknown,Italy,2020-12-30,2020.0,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows","Amidst a heroin crisis, Vincenzo Muccioli cared for the addicted, earning him fierce public devotion — even as charges of violence began to mount."
1480,s1481,TV Show,Still Game,Unknown,"ford kiernan, paul riley, jane mccarry, greg hemphill, mark cox, gavin mitchell, sanjeev kohli",United Kingdom,2020-12-30,2018.0,TV-14,9 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows","Scottish pensioners Jack and Victor make the most of their golden years, getting themselves into all kinds of scrapes in their Glasgow suburb."
